# Numerical representation of images, to retrive original image, reshape to: (61, 32, 27)
# 
7.580299999999999727e+01 7.716189999999998861e+01 7.817260000000000275e+01 8.365590000000000259e+01 8.084109999999999729e+01 8.221079999999999188e+01 7.729300000000000637e+01 8.077649999999999864e+01 8.597169999999999845e+01 7.397289999999999566e+01 7.004420000000000357e+01 7.933140000000000214e+01 9.373210000000000264e+01 1.027312000000000012e+02 9.424819999999998288e+01 1.022474000000000132e+02 1.070619999999999976e+02 7.805410000000000537e+01 5.898509999999999565e+01 7.297289999999999566e+01 7.690160000000000196e+01 9.090019999999999811e+01 7.941750000000000398e+01 1.268148999999999944e+02 2.259189999999999827e+02 1.192177999999999969e+02 6.322339999999999804e+01 8.080250000000000909e+01 8.216140000000000043e+01 8.194419999999999504e+01 8.084109999999999729e+01 7.421160000000000423e+01 8.529219999999999402e+01 9.096039999999999281e+01 8.104309999999999548e+01 8.182579999999998677e+01 1.038944999999999936e+02 1.296038000000000068e+02 1.161813999999999965e+02 1.161813999999999965e+02 1.198219999999999743e+02 1.158115999999999985e+02 1.268104999999999905e+02 1.323260999999999967e+02 1.119582999999999942e+02 1.067738999999999976e+02 8.506419999999999959e+01 8.069479999999998654e+01 9.961119999999999663e+01 8.190109999999999957e+01 1.224132000000000033e+02 2.208054999999999950e+02 1.222174999999999869e+02 5.762609999999999388e+01 1.041591999999999842e+02 1.051698999999999984e+02 1.036538999999999930e+02 9.720929999999999893e+01 1.082898999999999887e+02 9.695979999999998711e+01 1.100401999999999987e+02 1.428906000000000063e+02 1.499715999999999667e+02 1.381684999999999945e+02 1.229420000000000073e+02 1.138611999999999966e+02 1.168609000000000009e+02 1.119753999999999934e+02 8.797780000000000200e+01 8.620599999999998886e+01 1.058341999999999956e+02 1.081220999999999890e+02 1.030516999999999967e+02 9.726949999999999363e+01 9.307419999999999050e+01 8.629210000000000491e+01 9.020999999999999375e+01 1.308961999999999932e+02 2.258050000000000068e+02 1.291028000000000020e+02 8.609630000000001360e+01 1.271676999999999964e+02 1.276514999999999986e+02 1.248367000000000075e+02 1.199189000000000078e+02 1.127732999999999919e+02 6.904429999999999268e+01 1.096057999999999879e+02 1.221593000000000018e+02 8.724450000000000216e+01 1.227356000000000051e+02 1.318055999999999983e+02 1.409402000000000044e+02 1.319411000000000058e+02 1.332399000000000058e+02 1.218820000000000050e+02 8.299989999999999668e+01 5.100309999999999633e+01 4.793249999999999744e+01 5.314920000000000044e+01 8.706409999999999627e+01 1.072792999999999921e+02 9.307419999999999050e+01 8.269459999999999411e+01 1.456065999999999860e+02 2.318044000000000153e+02 1.471009999999999991e+02 1.110938000000000017e+02 1.118810999999999893e+02 1.089522999999999939e+02 1.018498000000000019e+02 9.829089999999999350e+01 6.897339999999999804e+01 1.271201999999999970e+02 1.266858000000000004e+02 1.172415000000000020e+02 1.768010999999999910e+02 2.122813999999999908e+02 2.365885000000000105e+02 2.323824999999999932e+02 2.244265000000000043e+02 2.177261000000000024e+02 2.239534999999999627e+02 2.068951000000000136e+02 1.728984999999999843e+02 1.149474000000000018e+02 2.858620000000000161e+01 9.838349999999999795e+01 1.127025000000000148e+02 1.117949999999999875e+02 8.700389999999998736e+01 1.402050000000000125e+02 2.221751999999999612e+02 1.511005999999999858e+02 1.050944000000000074e+02 1.148808000000000078e+02 1.079523999999999830e+02 9.792109999999999559e+01 7.800479999999998881e+01 1.502641999999999882e+02 1.715996000000000095e+02 1.591663999999999817e+02 1.927178000000000111e+02 2.353004999999999711e+02 2.414954999999999927e+02 2.378764999999999645e+02 2.409085000000000036e+02 2.389194999999999709e+02 2.340124999999999886e+02 2.371585000000000036e+02 2.303764999999999930e+02 2.272134999999999820e+02 2.040201999999999884e+02 1.209467999999999961e+02 1.198651999999999873e+02 9.730189999999998918e+01 9.880709999999999127e+01 1.107133999999999929e+02 1.269782999999999902e+02 2.231750999999999578e+02 1.521005000000000109e+02 1.090939999999999941e+02 1.131521999999999935e+02 1.088860999999999990e+02 1.208910999999999945e+02 1.742617999999999938e+02 1.859572999999999752e+02 1.531842000000000041e+02 1.857248999999999910e+02 2.230799999999999841e+02 2.458926000000000158e+02 2.450111999999999739e+02 2.443040000000000020e+02 2.463654999999999973e+02 2.348658999999999821e+02 2.358381000000000256e+02 2.321374000000000137e+02 2.316213000000000193e+02 2.259809999999999945e+02 2.185904999999999916e+02 1.861424000000000092e+02 1.373645000000000209e+02 1.122142999999999802e+02 8.570519999999999072e+01 9.894259999999999877e+01 1.178481999999999914e+02 2.011665000000000134e+02 1.598671000000000220e+02 1.039219999999999970e+02 8.677419999999999334e+01 8.516579999999999018e+01 1.246949999999999790e+02 1.572634999999999934e+02 1.491889999999999930e+02 1.361257999999999981e+02 1.972615000000000123e+02 2.269054999999999609e+02 2.429145000000000039e+02 2.502494999999999550e+02 2.471834999999999809e+02 2.427618999999999687e+02 2.399086000000000070e+02 2.400765000000000100e+02 2.278820999999999799e+02 2.326536000000000115e+02 2.312084999999999582e+02 2.067381000000000029e+02 2.041406000000000063e+02 1.401901000000000010e+02 1.040409999999999968e+02 1.027034999999999911e+02 8.317219999999998947e+01 1.006757999999999953e+02 1.711201999999999828e+02 1.546333999999999946e+02 1.108611999999999966e+02 5.175610000000000355e+01 1.937880000000000180e+01 9.191549999999999443e+01 1.330810000000000173e+02 9.972090000000000032e+01 1.203661999999999921e+02 2.054994999999999834e+02 2.289915000000000020e+02 2.381044999999999732e+02 2.425214999999999748e+02 2.320325999999999738e+02 2.371585000000000036e+02 2.269855000000000018e+02 2.283704999999999927e+02 2.326904999999999859e+02 2.176490000000000009e+02 2.089766000000000190e+02 2.143674999999999784e+02 2.034934999999999832e+02 1.685400999999999954e+02 9.328089999999998838e+01 1.000457999999999856e+02 8.021559999999999491e+01 7.314539999999999509e+01 7.790609999999999502e+01 1.014153000000000020e+02 1.242126999999999981e+02 2.684019999999999584e+01 2.092299999999999827e+00 9.382280000000000086e+01 1.162289999999999992e+02 8.693939999999999202e+01 1.501890999999999963e+02 2.212634999999999934e+02 2.337674999999999841e+02 2.380874999999999773e+02 2.329184999999999661e+02 2.269344999999999857e+02 2.284844999999999686e+02 2.238054999999999950e+02 2.122196999999999889e+02 2.048721999999999923e+02 2.120024999999999977e+02 2.079489999999999839e+02 2.088025999999999840e+02 2.043085000000000093e+02 1.737783999999999764e+02 8.486260000000000048e+01 8.690529999999999688e+01 8.006299999999998818e+01 3.586800000000000210e+00 5.081299999999999706e+00 9.559459999999999980e+01 1.167942999999999927e+02 1.428669999999999973e+01 7.020899999999999253e+00 6.404299999999999216e+01 7.885210000000000719e+01 8.115719999999998890e+01 1.821149999999999807e+02 2.127204999999999870e+02 2.041621000000000095e+02 2.020095999999999776e+02 1.870371999999999844e+02 2.029908999999999821e+02 2.074374999999999716e+02 1.880372999999999877e+02 2.061817999999999813e+02 1.766193000000000097e+02 1.749784999999999968e+02 1.660887999999999920e+02 1.410266000000000020e+02 1.648285999999999945e+02 1.745224999999999795e+02 1.063765999999999963e+02 2.170530000000000115e+01 6.578700000000000614e+01 3.203999999999999915e+01 4.778269999999999840e+01 1.150487000000000108e+02 1.200542999999999978e+02 4.791349999999999909e+01 5.293459999999999610e+01 5.207649999999999579e+01 1.717869999999999919e+01 5.870789999999999509e+01 1.956621000000000095e+02 2.085144999999999982e+02 1.777948999999999842e+02 1.527155999999999949e+02 1.018716000000000008e+02 9.571349999999998204e+01 1.198592999999999904e+02 1.640396999999999821e+02 2.110564999999999714e+02 1.432205000000000155e+02 7.530899999999999750e+01 7.709769999999998902e+01 1.030195999999999970e+02 1.330381999999999891e+02 1.548126000000000033e+02 1.338899999999999864e+02 2.988999999999999879e+00 2.697569999999999979e+01 6.889899999999999025e+00 5.529809999999999803e+01 1.167926999999999822e+02 1.180759999999999792e+02 7.015009999999999479e+01 8.715919999999999845e+01 6.622139999999998849e+01 3.609509999999999508e+01 7.979819999999999425e+01 2.060416000000000167e+02 2.061125999999999863e+02 1.727737999999999943e+02 1.492212999999999852e+02 1.005619999999999976e+02 7.700350000000000250e+01 4.385610000000000497e+01 2.020142999999999915e+02 2.311574999999999989e+02 1.489102000000000032e+02 6.930960000000000321e+01 7.898349999999999227e+01 1.142957999999999856e+02 1.230884999999999820e+02 1.551006999999999891e+02 1.511764000000000010e+02 1.040740000000000087e+01 3.117089999999999961e+01 4.997800000000000153e+01 4.721719999999999828e+01 5.094559999999999889e+01 8.968739999999999668e+01 6.097690000000000055e+01 8.491440000000000055e+01 6.413989999999999725e+01 4.882719999999999771e+01 9.823079999999998790e+01 2.212464999999999691e+02 2.239364999999999952e+02 1.979776999999999703e+02 1.759196999999999775e+02 1.418460000000000036e+02 1.089894999999999925e+02 1.499871999999999730e+02 2.247514999999999645e+02 2.304735000000000014e+02 1.829560999999999922e+02 9.806789999999999452e+01 1.049809000000000054e+02 1.270556999999999874e+02 1.500858000000000061e+02 1.808100000000000023e+02 1.611753999999999962e+02 3.880669999999999931e+01 2.663359999999999772e+01 4.966830000000000211e+01 4.003300000000000125e+01 3.622439999999999571e+01 7.525430000000000064e+01 5.991689999999999827e+01 7.714320000000000732e+01 5.595579999999999643e+01 2.104720000000000013e+01 1.169192000000000036e+02 2.196487999999999658e+02 2.309464999999999861e+02 2.297895000000000039e+02 2.269145999999999788e+02 2.091490000000000009e+02 2.140606999999999971e+02 2.175134999999999650e+02 2.270994999999999777e+02 2.309464999999999861e+02 1.980147000000000048e+02 1.748322000000000003e+02 1.813430999999999926e+02 1.851424000000000092e+02 2.038739999999999668e+02 2.045194999999999936e+02 1.750815999999999804e+02 4.588769999999999527e+01 1.623250000000000171e+01 3.614269999999999783e+01 4.591839999999999833e+01 1.222680000000000078e+01 8.525329999999999586e+01 4.684729999999999706e+01 5.007499999999999574e+01 4.418499999999999517e+01 3.048999999999999488e+00 1.061483000000000061e+02 2.208766999999999996e+02 2.288434999999999775e+02 2.282734999999999559e+02 2.300175000000000125e+02 2.305705000000000098e+02 2.175765000000000100e+02 2.142857999999999947e+02 2.332944999999999993e+02 2.321204999999999643e+02 2.037259999999999991e+02 1.910262999999999920e+02 2.032484999999999786e+02 2.063575999999999908e+02 1.990918000000000063e+02 2.045194999999999936e+02 1.638762999999999863e+02 5.227850000000000108e+01 1.073850000000000016e+01 4.016389999999999105e+01 3.921800000000000352e+01 8.308900000000001285e+00 5.797869999999999635e+01 2.336580000000000013e+01 3.589150000000000063e+01 3.782659999999999911e+01 2.689999999999999947e+00 9.715999999999999659e+01 2.101875000000000284e+02 2.162255000000000109e+02 2.216055000000000064e+02 2.267404999999999973e+02 2.076439000000000021e+02 1.946821999999999946e+02 2.266264999999999930e+02 2.273274999999999864e+02 2.137527000000000044e+02 2.007587000000000046e+02 1.900587999999999909e+02 1.818808999999999685e+02 1.928151000000000010e+02 1.998574999999999591e+02 1.829024000000000001e+02 1.659685999999999808e+02 5.089809999999999945e+01 5.869999999999999662e-01 2.725769999999999982e+01 4.129949999999999477e+01 2.804100000000000037e+00 6.207079999999999842e+01 6.367499999999999716e+00 2.789229999999999876e+01 2.882750000000000057e+01 5.869999999999999662e-01 8.087349999999999284e+01 1.952706999999999766e+02 2.052375000000000114e+02 2.124925000000000068e+02 2.048029999999999973e+02 1.447535000000000025e+02 1.632724999999999795e+02 1.709850999999999885e+02 1.770877000000000123e+02 1.737505999999999631e+02 1.618057999999999765e+02 1.491985000000000241e+02 1.452159000000000049e+02 1.598616000000000099e+02 1.801692999999999927e+02 1.696156000000000006e+02 1.399711999999999819e+02 2.791120000000000090e+01 1.195599999999999996e+00 3.596869999999999834e+01 3.236050000000000182e+01 2.092299999999999827e+00 7.409120000000000061e+01 8.367300000000000182e+00 1.819219999999999970e+01 3.112619999999999720e+01 0.000000000000000000e+00 6.818449999999999989e+01 1.909937999999999931e+02 1.992165999999999713e+02 2.001517999999999802e+02 1.751865999999999985e+02 1.550298999999999978e+02 1.916394999999999982e+02 1.397864000000000146e+02 1.197282999999999902e+02 1.082780000000000058e+02 1.010122000000000071e+02 1.208639000000000010e+02 1.481662999999999784e+02 1.541826999999999828e+02 1.681812999999999931e+02 1.621925999999999704e+02 1.349393000000000029e+02 7.173600000000000421e+00 1.015159999999999840e+01 1.403099999999999881e+01 3.005100000000000193e+01 2.092299999999999827e+00 1.076965000000000003e+02 4.193599999999999994e+00 2.905599999999999739e+00 3.213689999999999714e+01 7.117999999999999883e-01 4.318699999999999761e+01 1.847663999999999760e+02 2.022054999999999723e+02 2.006355999999999824e+02 1.680732999999999890e+02 2.009004999999999939e+02 2.012254999999999825e+02 1.866939000000000135e+02 1.580172999999999774e+02 1.472680000000000007e+02 1.452682000000000073e+02 1.660981999999999914e+02 1.823909000000000162e+02 1.632957999999999856e+02 1.626979999999999791e+02 1.698003999999999962e+02 1.471229000000000156e+02 3.885699999999999932e+00 1.284159999999999968e+01 2.593730000000000047e+01 3.130659999999999599e+01 2.988999999999999990e-01 1.178094999999999999e+02 2.264700000000000379e+00 3.802299999999999791e+00 1.785020000000000095e+01 2.988999999999999990e-01 6.874699999999999811e+00 1.667682000000000073e+02 2.062974999999999852e+02 2.078305000000000007e+02 1.881313999999999851e+02 1.988575999999999908e+02 1.750818999999999903e+02 1.539575999999999567e+02 1.571037000000000035e+02 1.531256999999999948e+02 1.348178000000000054e+02 1.377312000000000012e+02 1.589094000000000051e+02 1.679362999999999886e+02 1.756750999999999863e+02 1.713441000000000258e+02 1.227831999999999937e+02 2.092299999999999827e+00 1.173999999999999932e+00 1.420500000000000007e+01 8.149999999999999467e-01 3.174719999999999942e+01 1.450841000000000065e+02 1.962659999999999982e+01 2.922349999999999781e+01 1.814910000000000068e+01 2.570929999999999893e+01 5.081299999999999706e+00 1.507589999999999861e+02 1.958641000000000076e+02 1.986851000000000056e+02 2.088904999999999745e+02 1.826203999999999894e+02 1.848421000000000163e+02 1.831935000000000002e+02 1.637656000000000063e+02 1.427893000000000256e+02 1.480552999999999884e+02 1.549574999999999818e+02 1.501383000000000152e+02 1.601542999999999779e+02 1.745934999999999775e+02 1.606656000000000120e+02 1.070512999999999977e+02 2.657700000000000173e+00 6.302139999999999986e+01 5.517929999999999069e+01 1.388828000000000031e+02 1.560121000000000038e+02 1.377858999999999980e+02 3.210909999999999798e+01 2.183279999999999887e+01 1.079080000000000084e+01 2.717599999999999838e+01 2.988999999999999879e+00 1.062023000000000081e+02 1.860588999999999942e+02 1.877275999999999954e+02 1.977158999999999764e+02 2.074544999999999959e+02 1.941353999999999758e+02 1.642463999999999942e+02 1.311572000000000173e+02 1.221795999999999935e+02 1.300862999999999943e+02 1.370747999999999820e+02 1.570080999999999847e+02 1.679853999999999985e+02 1.549973999999999705e+02 1.437856999999999914e+02 7.391110000000000468e+01 1.879599999999999937e+00 6.981260000000000332e+01 7.740509999999999025e+01 1.861077999999999975e+02 1.690187999999999988e+02 1.341918999999999755e+02 2.310999999999999943e+01 1.283370000000000033e+01 1.552899999999999947e+00 1.317740000000000045e+01 2.391199999999999992e+00 1.291270000000000095e+01 1.423513999999999839e+02 1.767287000000000035e+02 1.817775999999999783e+02 1.708496000000000095e+02 1.659102000000000032e+02 1.481662999999999784e+02 1.660827999999999918e+02 1.508069000000000131e+02 1.467857000000000198e+02 1.390638000000000147e+02 1.295269999999999868e+02 1.469766999999999939e+02 1.409879999999999711e+02 1.150766999999999882e+02 1.391710000000000136e+01 3.769109999999999872e+01 3.014999999999999680e+00 5.440740000000000265e+01 1.753369000000000142e+02 1.738872999999999820e+02 1.290613999999999919e+02 1.675159999999999982e+01 3.834600000000000009e+00 1.552899999999999947e+00 4.292300000000000004e+00 1.958520000000000039e+01 5.977999999999999758e+00 1.283527999999999736e+02 1.500194999999999936e+02 1.697788000000000181e+02 1.838482999999999947e+02 1.699097999999999900e+02 1.660827999999999918e+02 1.608876000000000204e+02 1.490843999999999880e+02 1.577028999999999996e+02 1.407538999999999874e+02 1.231038999999999959e+02 1.377926999999999964e+02 1.229189000000000078e+02 3.901339999999999719e+01 1.790589999999999904e+01 3.291960000000000264e+01 3.833189999999999742e+01 4.493529999999999802e+01 1.719782000000000153e+02 1.712296000000000049e+02 1.208171999999999997e+02 2.875039999999999552e+01 8.062200000000000699e+00 6.193400000000000460e+00 1.569329999999999892e+01 2.310099999999999909e+01 6.276900000000000368e+00 1.518666000000000054e+02 1.610183999999999855e+02 1.397818000000000040e+02 1.671381000000000085e+02 1.809086999999999819e+02 1.648054999999999950e+02 1.507252000000000010e+02 1.493015999999999792e+02 1.379822000000000060e+02 1.229729000000000099e+02 1.340210999999999899e+02 1.299998999999999967e+02 9.312829999999999586e+01 6.874699999999999811e+00 9.124000000000000554e+00 2.210799999999999876e+00 2.433330000000000126e+01 2.559000000000000163e+00 1.187384999999999877e+02 1.606157999999999788e+02 1.273157000000000068e+02 3.626579999999999870e+01 2.434870000000000090e+01 1.219280000000000008e+01 2.220880000000000010e+01 8.803499999999999659e+00 5.081299999999999706e+00 1.581540999999999997e+02 1.930043999999999755e+02 1.447705000000000268e+02 1.239144000000000005e+02 1.399019999999999868e+02 1.479427000000000021e+02 1.479319000000000131e+02 1.466222999999999956e+02 1.401884000000000015e+02 1.272497999999999934e+02 1.142295000000000016e+02 1.059098000000000042e+02 1.060345000000000084e+02 5.977999999999999758e+00 3.629900000000000126e+00 1.026000000000000023e+00 2.386029999999999873e+01 3.830000000000000071e+00 7.983939999999998349e+01 1.527135999999999854e+02 1.319284000000000106e+02 1.779459999999999908e+01 3.598849999999999483e+01 2.112100000000000222e+01 1.713839999999999719e+01 7.020899999999999253e+00 8.863699999999999690e+00 1.570725000000000193e+02 1.899338000000000193e+02 1.782832999999999970e+02 1.345434999999999945e+02 1.110789999999999935e+02 1.156684999999999945e+02 1.369544999999999959e+02 1.282326999999999941e+02 1.211085999999999956e+02 1.098708999999999918e+02 1.141478000000000037e+02 1.321135999999999910e+02 1.057679000000000116e+02 5.977999999999999758e+00 2.847199999999999953e+00 6.128699999999999370e+00 2.541999999999999815e+00 2.514829999999999899e+01 2.818659999999999854e+01 9.199079999999999302e+01 1.318404999999999916e+02 7.795600000000000307e+00 3.610249999999999915e+01 2.734839999999999804e+01 2.036609999999999587e+01 6.167299999999999116e+00 8.379900000000001015e+00 1.550018000000000029e+02 1.818528999999999769e+02 1.799733999999999980e+02 1.628287999999999727e+02 1.341906999999999925e+02 1.211517000000000053e+02 1.081529999999999916e+02 9.521439999999999770e+01 1.086151999999999873e+02 1.073764999999999930e+02 1.173538999999999817e+02 1.368464999999999918e+02 9.920300000000000296e+01 3.586800000000000210e+00 2.178500000000000103e+00 4.057999999999999829e+00 8.378000000000000114e+00 1.237760000000000105e+01 3.404419999999999646e+01 9.911099999999999355e+00 8.315960000000001173e+01 2.279410000000000025e+01 3.309199999999999875e+01 2.475079999999999814e+01 1.817060000000000031e+01 1.998100000000000165e+01 2.988999999999999879e+00 1.340361999999999796e+02 1.917702000000000169e+02 1.787886000000000024e+02 1.753436999999999841e+02 1.528790999999999940e+02 1.359976000000000056e+02 1.297701999999999884e+02 1.181303999999999945e+02 1.109030999999999949e+02 1.211794000000000011e+02 1.351563999999999908e+02 1.222824000000000098e+02 9.093720000000000425e+01 2.092299999999999827e+00 8.982099999999999085e+00 2.541999999999999815e+00 8.378000000000000114e+00 1.637719999999999843e+01 2.857169999999999987e+01 3.536459999999999582e+01 1.026000000000000023e+00 1.602280000000000015e+01 1.909339999999999904e+01 2.926650000000000063e+01 2.280030000000000001e+01 1.689959999999999951e+01 2.092299999999999827e+00 1.259552999999999940e+02 1.661039999999999850e+02 1.789348999999999705e+02 1.742621000000000038e+02 1.618072999999999979e+02 1.450891000000000020e+02 1.219774000000000029e+02 1.150489999999999924e+02 1.231791999999999945e+02 1.298795999999999822e+02 1.257165999999999997e+02 1.197278999999999911e+02 6.790090000000000714e+01 1.423599999999999977e+00 1.090019999999999989e+01 4.758999999999999453e+00 7.676999999999999602e+00 2.308840000000000003e+01 1.980059999999999931e+01 1.511080000000000112e+01 2.112100000000000222e+01 1.002340000000000053e+01 1.473479999999999990e+01 2.679369999999999763e+01 1.772990000000000066e+01 2.105630000000000024e+01 1.651599999999999957e+00 9.710450000000000159e+01 1.562512999999999863e+02 1.648546000000000049e+02 1.627793999999999812e+02 1.600246999999999957e+02 1.557674999999999841e+02 1.349652999999999849e+02 1.303355999999999995e+02 1.228201999999999998e+02 1.220975999999999999e+02 1.262326999999999799e+02 1.038757999999999981e+02 3.805019999999999669e+01 5.694300000000000139e+00 8.057599999999998985e+00 1.955000000000000071e+00 6.047000000000000597e+00 2.408830000000000027e+01 2.180039999999999978e+01 9.752299999999999969e+00 7.980499999999999261e+00
